Exam_1,Exam_2,Exam_3,Exam_4,Exam_5,Exam_6,Attendance (%),Study Hours,Activity Hours,Stress Level,Future Marks
40.056527229669754,54.34975156433963,53.46466861652145,48.30589406211139,37.590807701973866,42.978758799241845,69.85,6.26,3.69,3.85,47.26016666320694
61.55049333411398,57.614269710321985,71.03862062518891,60.852674409370536,73.36969282936734,78.99148891044742,76.89,8.03,1.57,5.34,98.27321829958576
53.570298084395695,51.471227184172434,60.68778999655978,43.733255731502965,39.2006801286468,55.51164549416499,80.3,4.23,0.29,6.76,57.74712615327613
30.0,30.0,30.0,30.0,30.0,30.0,84.19,3.06,2.12,6.02,41.214144001803454
55.855713099154535,39.046286033263584,44.455369698627415,52.18927908117872,58.72415002919053,52.32168594476349,83.69,6.48,0.24,8.85,51.45909960192433
35.83973046777262,36.026490514501845,40.26476846855956,30.0,44.473131537869556,40.467619533595844,87.59,5.05,3.06,7.19,42.88908396218366
89.6315607417438,57.85918580384577,75.832227803658,72.95127896394244,68.19278091744312,76.92330986662083,83.73,9.71,0.72,8.86,43.64257992437555
94.48551146982335,88.90438657021402,77.426168145512,79.95548278383214,67.80155507781699,74.37936024045447,53.53,7.96,1.25,6.48,30.846173539494547
100.0,74.78599177863586,90.07206442866992,88.96032440279537,86.32098505910793,91.86340843232074,56.43,6.6,0.28,8.97,64.4342406128643
31.34968317593587,40.782463377067266,30.0,35.100349027195215,33.32070319708346,31.351204264987107,64.55,8.15,2.45,1.36,42.195224107208105
75.0640983284368,67.00475448791333,44.07763264133891,66.58470274805207,79.56826651778135,82.2191557160995,53.65,8.79,2.15,6.23,75.60607205692756
70.18110480309534,61.30285176912548,65.87620002444888,79.64798839303758,72.27074569451602,65.00333887750529,56.1,2.7,1.06,6.01,48.29686742770647
55.283171598437946,44.701726197679974,55.23272909349859,47.331457455655936,36.72553814571932,35.78431626207819,86.04,6.68,0.5,9.33,30.0
68.36543700510904,79.73256814762478,71.95010170181702,73.34270648724768,85.16070420203917,85.36005719950734,54.75,3.87,4.96,7.11,79.56931808755765
52.5422061576659,61.31501554972657,53.271716591329934,40.93273766911946,55.79415720377658,57.71318940126033,88.73,9.44,0.71,4.38,69.95090966084067
64.03003350548391,70.8332835778301,82.65778460052765,75.16483774528803,73.3284152082109,60.44207345572805,90.71,7.91,4.01,8.91,48.770066654967835
66.1952201265797,53.167252634588635,66.27944295781909,54.11438824710408,52.71073006414467,57.81046479976858,90.97,8.06,4.65,7.81,38.915259998365144
71.29741551065774,71.24237601037613,88.52657472012979,83.17395148334916,78.66291873495197,81.78669340443973,95.43,8.28,4.47,1.1,87.2583935013217
42.19667746438092,35.82324482012667,30.201672979217275,30.52846474065593,30.0,39.74719716328618,50.46,3.81,0.87,6.3,36.12252231304941
81.59009639990379,84.18497051471283,80.15097309728142,91.70323419444658,87.1682492529136,84.30284385427201,60.59,1.53,2.69,2.28,84.03551095891127
81.36213829199451,88.00264247260156,64.10659975629095,88.53850415283901,72.92223063138773,75.28297133670911,63.95,2.45,2.13,2.18,56.632447396447894
82.11867463609795,91.74267336506459,100.0,74.89641252529914,83.5013632436745,82.89315834242875,64.14,5.59,2.55,8.33,70.93071244290267
40.45853104186957,41.74199204348341,43.714698277870795,47.520822949856296,43.84078266103668,44.489135393934134,73.0,8.04,1.55,6.79,52.309435494392325
54.59442639561166,68.25979836279087,59.7803930952502,59.21967922605397,58.50078490260424,64.94811230544668,75.36,6.99,3.93,7.4,68.94839226248473
30.0,43.08196429283166,30.0,42.881880045551966,41.79793683871913,41.02043786270328,77.65,7.27,2.98,2.1,65.42602425765668
44.16327493997615,42.635579178104905,50.57730730468576,56.4601353413625,47.46451064019548,56.98169833487855,68.85,9.3,0.18,8.71,78.45447502593892
79.5213856698581,83.49618542365381,75.13316114372236,76.97296335386088,92.41945159511106,87.96828154523725,60.65,1.93,1.72,7.71,85.18328969730348
42.75721188993525,38.31926271717188,37.9397469966338,39.56866866637223,30.0,43.81812209686335,84.82,3.79,4.37,4.03,37.25989164850891
92.59007691820675,82.09075682710613,83.87315763642513,80.64409467998256,80.07316618815472,94.84385081873691,94.93,9.98,3.77,9.74,70.53395559590871
78.87234979252878,83.58282783622285,83.53269685115175,84.64719348044066,72.56842103387163,70.67974295576417,75.32,4.25,3.92,9.77,39.92258950458796
56.09380508572075,39.995008978407434,51.78488716601407,40.733757136983066,30.0,41.92135200838657,89.49,2.76,3.0,3.99,30.0
69.18975358095045,73.83808902791479,65.0858848483121,70.19901658779091,73.4620574294866,81.79719182601737,84.55,7.14,4.21,2.19,89.43563030598754
96.77340290035995,71.91861855476645,85.02648447712687,89.53522369408816,79.11183585918171,88.45912328523123,74.9,4.59,3.75,1.66,57.54163592159153
93.20697243156485,75.78471851928879,94.87800608808726,93.15047225562714,95.09818725117967,96.6688986424266,66.84,1.94,2.87,6.19,79.30957930039396
67.82489139734795,58.42457163041254,69.52259333447212,53.55039061480896,58.01908880032545,48.68790087598847,82.87,1.14,0.32,1.9,31.36417750681188
30.0,31.82438924931334,30.0,30.0,46.34232001874602,30.0,93.17,2.43,0.08,5.04,49.947085726355084
66.10495054709082,78.2654169863577,81.18137930148531,95.45912126119732,74.6584207265337,71.76885318879877,92.36,5.43,4.11,4.65,71.84110689242372
77.4747940144969,80.46979161502136,78.00401545514998,86.72149834354546,86.51192675482339,79.94339654059422,65.0,2.64,2.23,3.2,69.54260131585586
32.75077759769925,30.0,39.36924932178702,30.0,30.0,30.0,81.43,2.32,4.85,7.57,30.0
86.03670893945548,70.62881078763054,77.69319656270936,73.4236887193169,62.15835674127653,58.24095701729516,98.45,7.25,3.6,6.06,30.0
81.99272146547308,74.33903074503237,79.53121344635429,87.19707496035927,69.92063016640756,68.09366944268244,65.14,5.37,2.11,1.95,46.30430484689274
59.325160314815015,57.5440358248174,62.69644826933488,65.53678746060858,57.67646779023154,78.76529592521831,82.3,4.21,3.37,7.56,92.2846844177701
68.73960703341521,79.0839249889373,65.68941210642035,51.38746609864045,67.43854571841185,72.54792292984638,55.91,4.33,0.76,3.32,68.3281404349698
37.645659369144255,59.91632535570759,55.679868443983395,67.71928799335106,62.126331580436315,30.0,81.82,6.94,1.44,2.27,39.92865879790404
77.88627992962537,82.62228332067527,83.84680131408432,80.15340839215587,94.7635086281312,88.48776971130171,83.39,6.99,3.5,7.06,88.67176070924378
47.10626409746188,51.42935820175258,30.0,46.40279844925749,56.11122326860516,46.87684426306286,58.52,4.17,3.87,1.27,46.7171852687522
77.38770618832457,69.26702509212184,70.05195830275119,83.30501830831771,73.6484147811992,75.2537430810294,68.25,5.12,3.76,8.13,54.807113506492854
43.67383506266427,67.85474930279338,52.85971273053238,47.229577996340346,59.26245459993939,60.39208845805738,78.25,5.21,4.44,7.9,76.2862044346293
44.96110296036778,34.05138480285527,33.75722493147573,53.9726159482885,34.84273114954698,41.48108844573006,56.85,6.09,3.14,8.72,35.88344035354741
91.88266047533376,62.861396619180816,100.0,97.01503307037055,82.91193020662149,85.07541088451019,50.09,1.88,0.51,7.34,58.38748685372615
74.84800017838671,79.72180546154874,87.79867176173127,77.80934387613499,74.12017734275729,75.27848800060387,60.45,9.53,4.41,3.2,61.212401057800335
33.38486424621726,49.26455060681044,36.47636817262263,46.303021549977245,40.39487551938639,40.50217169042778,95.8,3.68,4.75,2.37,53.28643404006902
45.56957241874905,52.7500574312335,59.375612458039804,44.56184384538752,57.92467736584713,54.67922057588819,67.93,5.1,0.14,4.47,69.19477890250354
38.323157609940154,33.49393050774977,37.574071985281606,37.41037484565879,41.61611364119535,31.061388309720353,89.9,6.12,4.47,6.73,30.0
72.89191609747341,65.15153570199416,76.50476434890851,63.4998941502521,62.84841782351769,69.82554452941496,52.01,3.12,1.87,2.64,59.994840965150566
66.69868213450694,65.64916445606939,61.00377627831268,59.482051968367514,54.535186835794335,64.84280929699563,82.49,1.76,0.91,5.28,56.712742480328636
40.23820686218827,43.76119734472593,39.39849260794737,44.81867809497199,41.37624887241913,45.292194163248986,86.2,1.18,3.45,9.41,60.56763229056183
90.41767029933531,95.67307651489912,66.82861958844924,71.16093507770768,74.57021071284252,77.24216162808322,56.9,2.19,0.57,3.16,47.42719939925319
67.28236312596172,74.61913925092377,66.85192576388611,71.89257240239806,74.17437986084241,73.80114719326565,86.03,4.8,4.23,7.27,74.140434147768
33.24297985067572,44.37952461304816,41.247731232300055,44.90015161802489,49.406341682515794,46.642119516678235,66.44,8.89,4.22,9.57,62.52752998737888
73.99989685104131,71.87395133081672,58.519893113829106,61.15805184120706,76.11890961880526,60.80623828705706,54.77,8.06,2.27,5.43,37.11807590217167
68.06852332428782,72.40531562605581,60.625750138646595,63.33281309429765,69.79490842785904,69.73679585245905,90.73,6.81,1.83,3.74,73.38686069327862
48.205090945572316,55.57916188211422,54.34496707976519,59.71113361674503,43.915763016448544,58.926042317160935,79.68,2.87,1.31,4.89,75.24991771278195
78.81327867448424,72.61190785979957,83.1535293538933,52.87055096319558,72.70229909222647,79.04521534816348,61.24,6.52,3.14,7.61,62.69957585242994
39.70686392924858,30.360776456866102,40.3427384446585,38.504414996067055,30.0,30.0,50.44,4.1,2.41,2.66,30.0
67.18670237020801,74.19318176856336,65.37392379242367,82.74751692482171,58.68259121631155,79.02987828975787,66.13,4.82,0.73,8.48,83.71120955684671
31.548984866277888,43.08295865895514,43.214014040813026,63.11354627064719,45.44132319363163,46.844565134131834,76.6,4.7,3.01,6.71,71.18236238954684
41.12672662103244,53.25706411363154,36.74308951093549,38.296620971250746,48.41903472467423,53.76927410192227,60.74,9.0,4.97,1.78,61.694183252754584
71.0835350626123,61.065220079972256,54.42224547859972,64.27574731550125,71.03592021095855,58.996276839044825,83.61,9.88,4.56,7.46,30.0
48.88811956746658,45.35786352175446,57.040539524590656,58.568821028730945,47.83505639899729,66.16512076813636,88.3,5.01,1.73,5.06,93.17432781009711
61.9883608409519,59.3277851441945,58.627586887613724,64.77227465193387,62.22421842671544,57.23342861543164,53.14,4.41,4.29,2.99,38.57502389793944
44.7794362842311,39.70007382620144,51.38633558739067,37.358103111806024,39.839782425251805,30.0,67.39,4.6,1.8,8.44,30.0
30.0,39.00609942680664,30.0,41.06333987598964,46.007076948905194,30.0,82.26,4.01,4.6,6.88,32.15002553715544
31.347353894182255,30.0,30.0,30.0,55.53004676212272,40.87607916969952,78.33,6.89,1.54,2.14,69.744898328663
42.50004962778429,30.0,55.21260330889014,31.003435901706304,40.07347313832085,31.250461298083763,92.43,7.83,3.01,4.13,30.0
87.09294747636962,88.00299699558404,75.00663504282488,82.20295779018622,85.40841205394679,90.57253074766034,92.62,4.08,1.68,9.87,82.17414079639808
47.556290584695695,43.00981726133457,42.69970158522145,49.38162823051829,40.40914087976259,46.237412415277454,92.97,2.21,4.24,6.33,38.80992485474582
70.81234200744797,79.3833320452861,79.1006192557132,68.53997624964067,65.19612207048446,63.689335177394476,54.45,3.45,3.84,8.68,39.31101715450259
94.07426969148935,89.80866185805567,100.0,83.93868149554025,81.89156008366221,80.30967182368232,67.56,1.19,4.88,1.6,40.40758908292389
53.00349341837354,44.85089395524529,35.12093098132498,33.3872833716009,44.27344133299692,52.92708097283478,75.81,3.99,1.38,6.9,51.18751590409186
46.5789355326212,43.11590945274879,30.0,46.54481821688476,38.828931883554674,33.236617182092374,87.59,1.16,1.34,4.38,30.0
45.868673679812524,59.88542147243274,53.20316987314567,58.309693218740726,52.48874416700748,61.37005367798402,60.92,5.88,1.86,7.28,85.74635463518194
44.27805694847742,45.119649126656164,41.54438536067252,30.0,38.775944730081235,44.38166232735323,70.24,2.53,1.01,9.26,42.68107284257139
47.73897198472515,30.0,43.71450305485147,51.79722916605876,43.913138595180925,59.41720198370752,93.63,5.72,0.11,7.45,80.14866819186912
33.792142855146004,34.05871984939088,35.165027161230384,44.59218698011428,41.26084454910276,44.72675463935551,90.34,6.62,1.35,3.56,71.5969041451563
40.51598563237998,30.0,54.664131346021506,46.36742289259001,36.10060615680251,42.939155943983806,77.19,5.24,1.34,1.5,56.77054579272436
39.036020688805124,58.00750646824689,44.73545123518574,39.744936849924976,42.021608071598465,36.37604272579768,99.12,4.11,1.86,6.49,50.63816028575121
39.01320532543711,45.88953929163422,43.148923501335695,37.290458733932475,40.67606213310929,52.68006015052474,50.92,1.56,4.44,8.82,60.60410529060307
71.65169652570226,78.72352113826736,75.73188507589794,78.84015435058807,70.56275980296171,61.1046718615304,74.58,8.85,1.51,2.43,54.03029541642397
44.88400668387958,57.88109763340697,52.38940170639617,35.63377225066691,45.6153520182029,40.83709192130308,69.92,9.8,2.54,5.97,38.68278421952184
95.74404845866792,93.07619194159084,57.26597545007415,85.07909798336956,86.74190965327183,90.17570294604135,94.79,9.61,4.4,6.22,59.43068854864605
68.61694004510514,62.807062854279096,64.48190967422987,71.9395463732663,48.742049730193,66.95507835226667,72.73,7.43,2.01,2.69,58.821266730722726
39.80548058191977,35.015525244943916,30.0,30.0,41.87302336031384,42.06920434837935,98.54,3.29,2.43,5.51,56.35480969478326
60.77944074397047,67.36545310552269,56.720162940449065,68.65995693096659,73.51555659564927,62.94573088000543,90.82,8.15,4.12,2.9,54.41951598619325
30.0,60.463203915100195,55.055810766625136,59.910899183857765,30.0,48.564335830814166,85.08,4.91,2.09,7.84,88.55667530968132
95.7857128490727,89.29677244221807,97.5943168245349,98.78193960069633,83.2560640476214,76.5565586224577,84.17,9.03,1.58,2.94,43.351482248038266
87.1796663966293,93.32992370375946,92.75942913412467,84.83564021088183,74.83045347163292,86.10153411290167,84.17,6.29,4.21,3.56,69.744207813204
44.055578567189784,47.378933722916074,43.19271063874673,44.85642671115973,52.26477533123767,53.222305587141676,65.81,7.87,0.11,5.74,66.44322920447821
65.47088616288275,72.23439947154935,78.8488537136826,63.99877855028217,72.25617945818229,59.75931156076456,70.99,9.01,2.19,1.68,62.553522625361346
58.74806581721117,56.89399787376379,57.89490006669487,64.92551052730593,71.71138492390276,63.64451844322377,59.41,3.98,1.98,6.28,65.49995480050946
94.91779901068638,94.28989078491887,81.76038808869485,87.3344581377541,99.83991707473285,84.84526951295096,53.47,3.32,2.72,7.66,50.36399835709721
66.73167877130122,52.60421528503274,64.24672008378971,48.66085420032941,58.84710294074458,41.69599224358089,83.69,6.3,2.88,1.59,30.0
62.59796002277912,68.48705994447232,69.00313699474859,76.86296033878693,61.913375603945795,81.67826634922679,69.3,9.34,3.26,9.21,95.45276336052572
61.70502880605492,73.38721498513301,64.27820321679873,77.87110474730511,62.47120572759159,62.987365783784824,67.25,2.24,4.99,1.44,47.23080136668835
30.0,37.994758255633926,41.292710902777124,56.878614094340875,36.324479678745604,50.18434002018145,66.63,2.19,4.06,7.07,72.34833368883803
91.60576360299012,79.15032409046353,89.58340928268426,74.58659889562658,64.07003252120329,72.91772449102726,70.57,6.43,5.0,5.44,30.0
51.45182720130308,57.368247800981614,61.6536780668123,51.894800697287764,62.858326547051604,51.62446171450039,72.76,5.8,2.55,5.91,49.66261820648699
87.39560395925818,74.16351861597023,81.71427180881099,85.16373589247472,64.14585720821134,79.61151013226781,69.93,7.82,3.25,2.6,55.020260765621565
50.38156774980496,65.96619266727156,49.89165400493566,39.84023458740005,55.54117698978307,55.252755280109746,88.48,6.44,4.95,3.39,54.92483763184874
59.001803107867104,44.83611228860657,48.785377202678355,36.19573651508294,50.1435013081323,39.78887307911458,54.19,7.96,0.5,8.93,30.0
50.520187565,62.26758296935335,60.18177706191612,74.5075189880591,53.845039035658516,68.34525932390459,95.17,3.08,0.43,1.5,100.0
77.84972707258706,50.71469844073487,80.86070567421474,77.0920704166042,61.29857844214993,72.01504288074284,72.27,4.2,2.48,8.83,53.05529534588725
75.36180952517246,69.19633205948017,79.30095842815672,74.59237498582216,71.09175438640253,83.70083651691529,59.65,8.22,3.77,7.26,68.7510829250783
35.348004893603886,38.64289860770424,38.324183538536076,44.08939231241311,37.03485572696132,35.200917207015976,53.84,4.54,3.35,5.23,30.917526199280093
46.77074932896552,51.1740261180802,37.53160438183689,47.81727791096673,40.61555064691407,64.63513183931069,68.28,1.69,3.28,5.4,84.13413247372667
37.56152869687147,52.313976419036265,68.29276009603487,58.328717934611895,52.73691440637764,49.35140581830696,52.88,2.68,2.8,8.8,69.68314279163096
30.0,30.0,34.24910037520963,30.0,30.0,37.48554040034608,70.89,8.78,0.55,3.87,58.02426115760097
46.02499098126778,50.59109548899643,69.518995735884,52.40993984073112,45.11049198199771,43.34088444024446,82.02,5.21,4.29,4.08,36.58377142028224
52.08947633023703,36.70211782415126,43.00556228744328,41.56848301448535,55.814183826289494,44.56571802428411,79.83,6.83,1.87,7.69,38.29186939142162
61.01442287728176,76.42448390927022,58.132272383154,74.91864774142151,64.59080758358627,54.595708922347626,76.46,5.04,2.47,3.69,48.3544908077485
56.494382167628245,78.20352067838661,66.35661400115211,65.21445637659038,63.76025489935934,69.81678099457487,77.98,2.5,1.41,5.69,91.44770081866423
90.08044134350267,65.33947445062313,89.10113590297352,75.39986915065974,79.27223260310771,80.50264422618936,62.43,4.41,4.09,9.22,43.03586842787896
71.71358171927233,61.6589622831486,90.06607212982053,82.57472155421934,71.88038602092941,93.4340415986077,88.18,2.21,0.44,9.17,100.0
100.0,94.6984374995008,76.8198325647229,69.39116810826609,77.75078866740957,73.42413787506122,91.5,9.03,0.93,6.58,30.0
55.70411243629049,60.07762162402225,45.72984095115407,51.01458411729628,52.90461722015917,43.41911968678812,90.48,9.57,1.81,2.37,37.7919782079248
52.723608956739135,64.63256214567062,69.60058157060992,74.22728716209511,67.98184087647194,59.76523581064535,82.09,7.02,4.16,6.16,69.331940564464
68.65132847925014,79.54034833801725,78.28164845583657,59.30939025272653,61.07838572174774,78.86279303737605,81.14,2.39,1.78,2.6,88.353160947378
49.21599226573328,56.478895878967,63.37009968242908,52.01194935953593,55.24062414104421,52.63113229381633,85.82,9.98,1.74,8.5,67.09648108163174
52.88399892517907,45.67477068716343,45.194670718158406,48.532999593928565,33.833849689363674,31.57246252200475,69.09,6.88,0.38,6.43,30.0
47.87008206018623,56.97241446408766,67.17887244232762,46.89064343171766,64.33184595772576,52.02923320905727,63.95,3.6,3.69,1.27,52.86438227707538
43.16311677939875,62.63831553951189,63.47633510602352,59.35213119445305,44.97475944320318,48.642667754950054,98.81,5.39,0.29,9.44,68.76635699047507
61.432306604190764,68.91677773378375,71.00576990503636,56.084257787547266,61.65843817109334,59.57586992662526,67.77,4.04,1.69,1.28,60.434084647394485
81.57347856211254,79.13289625458144,91.11843373000389,70.134013456817,84.79828214060227,99.76384497216952,95.91,4.43,3.83,6.38,100.0
85.92864476940281,100.0,69.96445525394105,100.0,90.05347688470926,98.61851764912535,99.35,8.43,1.32,7.53,100.0
63.67477808436009,72.70978446045692,59.659993408954286,67.87747017562272,85.14245159034424,69.88978667872686,92.1,7.48,4.15,2.8,70.88942775016702
73.5379163480886,71.73603998580305,75.20435318752328,83.13384695630978,81.58596812295929,58.88928618891668,76.11,3.87,0.72,5.98,34.364434522912426
32.83717299414721,40.09706721055373,50.24574914715412,46.99980855147056,51.013076949039785,40.66225478980974,59.79,9.39,1.25,7.6,58.27416792669952
56.04394415772295,44.51049733186518,48.03530138530466,52.33568315002298,55.615444841643075,50.0420181659126,51.04,1.93,1.74,1.39,40.6514500954553
74.84959282034067,86.4246989484974,68.00667212190453,82.60167878015012,69.39877975958503,77.8485806110947,80.57,1.62,4.32,3.57,67.96745350621207
33.141027437334934,35.66541403811969,50.65467680621163,46.4358227661913,45.43866640439036,53.54388709301158,84.79,6.22,3.47,8.46,82.13075532843587
86.84669349491114,83.205244155468,73.38704405212935,95.3384863877664,72.36118336695084,76.7823592773055,73.85,8.8,0.11,7.12,53.80505272093055
41.03219177869151,39.065992273695706,39.075925491632056,31.174096054786947,38.412176864089965,39.2503731414537,98.55,4.3,3.05,9.19,43.8555448734422
98.25676192331822,81.73221123790995,88.39138809580122,80.21297756894289,87.13943162366482,89.6469082485353,97.68,2.65,3.03,2.9,69.49151455354223
89.61655518002027,69.95547801674509,86.63432189884465,92.59502547379537,78.4195264006056,96.95095815251294,87.58,6.58,2.3,2.74,98.80283009149512
62.01713045570166,65.81212970905045,85.37397187676393,75.4355871338926,77.86754934622654,77.64831670706955,68.96,5.31,0.93,3.63,97.83195583284426
64.6672018746618,43.028693102232545,39.35966037853054,55.94115472046016,49.30923964592602,61.03011969327963,99.57,8.35,3.54,1.55,55.17923137306807
82.90307195920435,87.1927470751,89.36407660052544,94.49812088524055,100.0,84.00411363004477,95.56,1.84,1.32,9.12,78.26750938694629
71.52380763757428,65.72465940971567,71.40258477260424,78.01080215878501,81.757327397074,63.88156705922722,68.57,9.5,3.53,7.79,40.232967306508385
79.89303563796264,78.9667505110264,81.55762419422473,82.54387944813729,79.78696309682773,84.478850594767,60.97,8.18,1.07,3.4,83.68574278106783
73.80772615561979,73.57065787476147,72.77205545392752,76.22161359534971,73.93068435488098,82.51269804412796,82.99,9.64,0.5,5.34,88.14925592149599
41.82777424144648,45.88323898307399,51.854360200477075,48.966553774531114,35.658881942180756,44.3418183899993,60.39,4.57,0.56,1.29,54.868735814249185
86.63179224135345,83.02984649959754,79.7951791260316,86.35927794652598,92.75479729078383,74.10076031968451,82.84,5.16,4.02,2.01,50.25415914690397
81.5554821833744,88.0412974868733,88.28581827453995,95.541344844989,92.6940777438702,71.77909421980627,67.64,8.84,1.54,5.92,54.80984246968815
30.0,30.0,30.0,35.94439312277481,33.854423619747124,40.35935355410187,92.1,5.28,3.59,4.03,60.20604766828232
92.84688160518468,64.42787961479253,54.559020994181154,71.07375403758395,73.42731445684896,66.92861640137323,91.72,7.77,2.3,4.86,30.0
66.93875672422757,59.26343657391604,88.71018024838263,79.83035103128412,83.28095422048298,79.71551152413558,63.59,4.61,0.19,7.92,88.07604962653932
78.80245499223788,70.10581076827584,63.40381183435631,63.165538030532886,67.64458111362772,74.79414595288517,68.93,7.25,4.09,5.9,46.10924393013105
30.0,48.845492101828604,30.0,36.09967194483981,44.61913628118353,30.0,76.35,4.37,4.95,3.72,31.949292198279288
49.68722559194262,58.92336971238201,58.35907592172593,55.35864551367756,51.43420016732894,57.30380775861191,76.52,1.75,1.43,5.68,66.85928774832365
54.06259387472974,44.73749245592566,53.00616987001445,50.512885542597616,49.4264684861845,54.652398817775456,96.94,5.13,4.69,1.97,53.95276887803442
80.4976114872982,75.46282359699143,91.32144511022882,76.03292608650189,93.04257215978052,80.75987414361678,86.15,4.54,1.09,7.83,72.76693038916648
52.763688389502576,50.64197827906985,82.4879414117312,58.12820191051187,58.83173657129743,63.641752791993135,87.53,9.54,1.74,2.62,91.31354593825606
46.86479666312998,56.09654359313163,42.76881780811492,39.684561649772654,45.38454118856443,54.2726422123383,65.65,4.46,4.55,8.53,51.596345309915236
49.1710870849512,70.31857068975602,56.692389518284415,59.3741847569018,60.51683186648508,51.433165348623824,83.33,7.29,4.48,5.04,52.506245271308266
55.36076055783238,49.65650732405924,47.992532532163864,46.975942921609786,54.43442090355007,47.16572139129529,78.11,9.48,2.56,2.01,40.46509280392444
57.96640314423741,51.48235762705572,56.16863761983426,78.69654689518822,56.663971407238044,53.45296950044944,67.08,9.63,3.99,5.13,39.73104129367503
56.7600565463722,65.3152119213777,50.48698350340563,64.1461744552923,66.94032539680308,66.84594150267094,80.96,8.39,0.89,7.3,77.08933810090296
56.65344464046832,57.70296115016103,61.09553426774483,55.48238116801644,53.2279363378383,71.46619656501503,83.98,7.42,4.68,1.58,83.19436918436654
86.10805059087546,84.89801349695831,80.77465075921644,85.81463714655682,93.12989950097933,77.52952368688679,58.48,8.77,2.49,3.21,56.083408454122704
70.34525780258375,78.82761249180895,67.91554852095318,75.48922875302569,73.60476317821701,68.98766044935314,66.15,4.29,0.23,6.3,63.96935423926553
83.96685214478862,98.16824500822906,88.91428362997702,57.11525597741855,76.61589847561194,73.28249274488574,56.94,2.04,1.5,9.96,42.222398706330445
52.116029804836295,58.91029609454168,59.33250234106844,60.83152172131638,62.3564035353113,46.17506995255837,53.84,8.2,4.63,8.87,30.0
33.662525969218706,46.885977179643675,59.855521458105486,50.10757544286844,42.291151149211125,43.02558392492231,65.7,2.62,3.75,2.84,55.95802961930062
49.68418590702334,56.11017045118159,54.31012803775277,50.09395999058583,74.28317546562569,68.90608192202706,74.31,7.65,3.69,4.85,86.91863527215715
30.0,49.20239254951815,30.0,30.0,37.74377573196621,39.22635201504821,62.35,3.19,4.78,5.16,43.19686840384248
80.16972524864495,83.34153227887649,79.46962770908124,91.26933618673041,86.0647017153663,69.27323314513043,91.11,8.01,4.45,9.35,39.237373390616405
46.038419301574756,54.76880871308469,64.84588201580952,54.841773945970544,57.09634827816711,63.882699626020056,51.28,4.66,0.16,4.34,85.13763544205625
62.999223873633994,53.52234653374569,55.86050145601453,57.83724056299718,42.88781901784813,46.432923432262754,64.09,2.89,0.68,1.22,30.0
51.354757740643024,59.78476233429876,53.86960088081298,56.226768723054874,69.90224186157631,51.406047486167395,77.78,8.12,2.87,3.39,54.58492977764647
62.13063044284476,47.423929145169744,42.87814618272749,41.144341875353184,38.63871651855379,54.329479795611554,79.21,4.48,0.17,4.62,42.18031568880976
69.70445323956902,63.00693854807171,69.10998642872381,69.59180915537341,58.22585553808085,69.09973434210737,66.57,9.82,1.6,7.7,68.76540226873769
36.64107691163241,43.30728516963872,53.56984074206336,43.39936812112896,51.16003083708931,58.65991538148582,94.52,7.76,4.83,9.64,85.36678269642498
58.76502801680237,60.27589787101801,65.64346480459615,47.31255442355923,69.43231654054038,65.026101969731,69.57,9.91,1.04,5.9,70.55263162031473
69.90872736915867,74.08613270875131,64.72369702189513,72.65978744865686,80.69937633258178,67.9623524730259,75.27,7.32,3.73,3.28,55.519970353352875
84.42040395678671,75.05623458802638,70.27062637919103,78.75821256362264,79.80009800281466,63.568723803381076,51.53,2.35,2.81,2.42,30.0
44.87508178584595,30.0,46.073920158620005,37.05693736474014,35.28548398500522,46.91826603397862,81.24,7.82,4.21,7.86,42.85043083643798
77.55918840214143,86.54672753618613,74.88539855702538,77.4528819072713,81.95028800559781,94.31517130717742,96.74,3.31,3.06,3.92,100.0
47.91859963877199,44.60630950283094,39.566912430317416,37.891675303393086,44.78721333451895,38.02694528770461,62.39,3.19,4.95,7.81,30.0
67.5483397680395,64.52096548362249,70.15560427655097,58.97937539773796,66.67259181800095,67.66745714436364,71.95,3.59,0.76,5.75,59.77487227786389
64.75991142839442,69.0353734145224,65.17503855998042,68.24679594205551,62.53295170783896,76.8693953596458,73.6,8.19,0.23,2.43,87.6282453142848
60.80925463749284,61.43616717517775,81.75258476683456,46.717879824745616,60.39911986595003,64.3603086791404,65.83,9.67,4.05,1.13,62.26069842135475
65.03177686249518,45.090675679966985,71.96499473804619,64.57658713709164,70.1629914325925,62.19822129311246,72.07,7.72,4.65,9.17,34.70535389784433
60.88503787020119,66.0311158891375,59.03497306928938,67.28808512893308,71.73138640593882,62.20441857564048,50.61,2.2,4.25,9.8,40.70929559476757
92.51784577297346,83.55494356171455,86.3967346212927,89.26303240717992,71.93770060846342,90.56467760095887,79.23,4.96,1.51,1.6,76.99263394173178
69.96023974515448,64.18748594462181,84.20557357357218,78.75231674757971,83.82272568586836,71.51404477230408,90.07,5.85,1.5,3.4,70.73012269464107
71.60406982205348,53.69412416608408,84.10625853167004,53.78996925527984,68.25137616336534,65.79641802998812,95.48,5.05,1.4,2.27,57.88923916846445
45.97727080332085,45.880415393465896,33.86019584039878,34.8355148100558,36.292801504051276,42.32446066351537,88.74,5.86,0.74,4.14,47.111116278938624
45.61004511554695,45.78456259308463,38.769529776951714,42.55061634863624,31.318610573314043,50.150461250535656,98.39,1.91,2.49,4.85,64.76252684524856
